Refno Claim,Claim Registration Date,Repair Date,Repairing Dealer,State,Job Number,Vehicle Marketing Type,Product Id,Causal Part Number,Causal Part Name,Function Group 4 Digits,Fgrp 4 Digits Description,Chassis Number,Vehicle Registration Number,Vehicle Mileage On Claim (km),Number OfRepairs,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment,Company,Delivery Importer,Credit Date,Debit Code,Credit Period,Model_,Year
129896,41078,14/06/2012,600828,SA,2,FH13 64T,132797,20441481,"CRANKSHAFT SEAL, (REAR)",2167,CRANKSHAFT SEAL,132797,VV23IQ,548999,1,230,130.52,0,360.52,360.52,VTC,7830,41102,9,41091,FH13,2012
129896,41078,14/06/2012,600828,SA,3,FH13 64T,132797,20483426,"SEALING RING, 57,5*90*12   INPUT SHAFT",4319,MISCELLANEOUS,132797,VV23IQ,548999,1,69,105.43,0,174.43,174.43,VTC,7830,41102,9,41091,FH13,2012
129896,41078,14/06/2012,600828,SA,4,FH13 64T,132797,21284769,"IDLER GEAR, SERVO PUMP",2153,TIMING GEAR,132797,VV23IQ,548999,1,11.5,453.22,0,464.72,464.72,VTC,7830,41102,9,41091,FH13,2012
129916,41080,14/06/2012,600828,SA,2,FH16 84T,132509,20429993,"PASS-THROUGH CONNECTION, INJECTOR HARNESS",2849,MISCELLANEOUS,132509,SW517,487946,1,115,6.8,0,121.8,121.8,VTC,7830,41102,9,41091,FH16,2012
129916,41080,14/06/2012,600828,SA,3,FH16 84T,132509,20483426,"SEALING RING, 57,5*90*12   INPUT SHAFT",4319,MISCELLANEOUS,132509,SW517,487946,1,678.51,119.14,0,797.65,797.65,VTC,7830,41102,9,41091,FH16,2012
129916,41080,14/06/2012,600828,SA,4,FH16 84T,132509,20497205,"GASKET, MULTI-DISC BRAKE",4319,MISCELLANEOUS,132509,SW517,487946,1,115,44.93,0,159.93,159.93,VTC,7830,41102,9,41091,FH16,2012
129916,41080,14/06/2012,600828,SA,5,FH16 84T,132509,21465237,"CYLINDER, ASSY, CLUTCH",4134,"CONTROL CYLINDER, COMPLETE",132509,SW517,487946,1,230.01,1199.82,0,1429.83,1429.83,VTC,7830,41102,9,41091,FH16,2012
129931,41082,19/06/2012,600828,SA,1,FH13 64T,133089,20487079,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,133089,1DNT187,236448,1,80.5,398.18,0,478.68,478.68,VTC,7830,41102,9,41091,FH13,2012
129931,41082,19/06/2012,600828,SA,2,FH13 64T,133089,21766717,"IDLER PULLEY, 10K, DOB 74",2634,FAN DRIVE,133089,1DNT187,236448,1,34.5,299.68,0,334.18,334.18,VTC,7830,41102,9,41091,FH13,2012
129931,41082,19/06/2012,600828,SA,3,FH13 64T,133089,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,FAN DRIVE,133089,1DNT187,236448,1,69,378.99,0,447.99,447.99,VTC,7830,41102,9,41091,FH13,2012
129946,41084,21/06/2012,600828,SA,1,FH13 64T,135314,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132873,VV31IS,555205,1,103.5,322.02,0,425.52,425.52,VTC,7830,41102,9,41091,FH13,2012
129958,41085,18/06/2012,600828,SA,1,FH13 64T,132834,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,TURBOCHARGER,132834,VV25IS,475451,1,368,3673.7,0,4041.7,4041.7,VTC,7830,41102,9,41091,FH13,2012
129969,41086,25/06/2012,600828,SA,1,FH13 64T,132889,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132889,VV33IS,571037,1,103.5,322.02,0,425.52,425.52,VTC,7830,41102,9,41091,FH13,2012
129988,41088,18/06/2012,600828,SA,1,FH13 64T,132314,20513340,SENSOR,2846,SENSOR,132314,TBA,321828,1,138,76.76,0,214.76,214.76,VTC,7830,41102,9,41091,FH13,2012
129991,41088,28/06/2012,600828,SA,3,FH16 64T,133556,21146740,"FAN HUB, MD13/16",2631,FAN,132640,VV35IS,166853,1,126.51,524.43,0,650.94,650.94,VTC,7830,41102,9,41091,FH16,2012
151078,41065,1/06/2012,552993,VIC,2,FM9  84R,131637,3192615,SEALING RING,4658,SEAL; SEALING KIT,131637,998LMI,158855,1,95,225.71,0,320.71,320.71,VTC,7830,41102,9,41091,FM9,2012
151089,41073,8/06/2012,552993,VIC,1,FM13 64T,132992,21107519,"DIPSTICK, AND PIPE ASSY",2210,OIL PUMP AND LINE,132992,VV771O,273049,1,38,72.58,0,110.58,110.58,VTC,7830,41102,9,41091,FM13,2012
151099,41087,25/06/2012,552993,VIC,2,FH13 64T,132105,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,132105,BE93DG,394118,0,0,0,0,1323.63,0,VTC,7830,41102,9,41091,FH13,2012
151102,41088,23/06/2012,552993,VIC,1,FM11 64T,132245,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,132245,QV09PS,247037,1,902.51,2103.13,0,3005.64,3005.64,VTC,7830,41102,9,41091,FM11,2012
151102,41088,23/06/2012,552993,VIC,2,FM11 64T,132245,20997341,FUEL PUMP,2331,FUEL PUMP; FEED PUMP,132245,QV09PS,247037,1,199.5,452.11,0,651.61,651.61,VTC,7830,41102,9,41091,FM11,2012
240306,41066,5/06/2012,691188,SA,2,FH13 64T,132562,21312238,"CHARGE AIR HOSE, HOT SIDE",2652,CHARGE AIR COOLER CONNECTION,132562,BP96DE,493351,1,56.5,117.77,0,174.27,174.27,VTC,7830,41102,9,41091,FH13,2012
240310,41066,6/06/2012,691188,SA,1,FH13 64T,132648,8172939,"COMPANION FLANGE, OUTPUT SHAFT",4659,MISCELLANEOUS,132648,BH41HH,496726,1,113,454.42,0,567.42,567.42,VTC,7830,41102,9,41091,FH13,2012
240324,41067,1/06/2012,691188,SA,1,FM11 84R,133255,21107517,"DIPSTICK, OIL",2215,DIPSTICK; DIPSTICK TUBE; OIL FILLER PIPE,133255,BK86NU,26758,1,22.6,79.16,0,101.76,101.76,VTC,7830,41102,9,41091,FM11,2012
240337,41068,7/06/2012,691188,SA,1,FM11 64T,133336,3092091,"SOFTWARE, ENGINE MID 128 ECU",2841,ELECTRONIC CONTROL UNIT,133336,BJ86XV,64878,1,610.2,0,0,610.2,610.2,VTC,7830,41102,9,41091,FM11,2012
240409,41085,13/06/2012,691188,SA,1,FM13 84R,131162,11038018,SOLENOID VALVE,4379,MISCELLANEOUS,131162,BD14XF,44277,1,655.4,1509.89,0,2165.29,2165.29,VTC,7830,41102,9,41091,FM13,2012
240423,41087,26/06/2012,691188,SA,1,FH13 64T,132501,21030558,"RADIATOR, TCMAOH2",4911,OIL COOLER,132501,BG27TX,280412,1,485.9,1006.76,0,1492.66,1492.66,VTC,7830,41102,9,41091,FH13,2012
24151,41071,21/05/2012,601578,WA,1,FH16 84T,133206,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,133206,1DPU686,316330,1,1092.5,476.52,0,1546.02,1569.02,VTC,7830,41102,9,41091,FH16,2012
24152,41072,5/06/2012,601578,WA,1,FH13 64T,133110,3092091,"SOFTWARE, ENGINE MID 128 ECU",2841,ELECTRONIC CONTROL UNIT,133110,DA9583,229879,1,149.5,0,0,149.5,149.5,VTC,7830,41102,9,41091,FH13,2012
24158,41074,29/05/2012,601578,WA,2,FH13 64T,133477,20995620,"CONTROL UNIT, EMS 2.2 MIN ""I"", COMPLETE",2841,ELECTRONIC CONTROL UNIT,133477,DA9612,182470,1,46,0,0,46,46,VTC,7830,41102,9,41091,FH13,2012
24159,41074,2/06/2012,601578,WA,2,FH13 64T,132923,3092091,"SOFTWARE, ENGINE MID 128 ECU",2841,ELECTRONIC CONTROL UNIT,132923,1DML573,252100,1,149.5,0,0,69,149.5,VTC,7830,41102,9,41091,FH13,2012
24172,41087,22/06/2012,601578,WA,1,FH16 84T,133206,21446921,"FLYWHEEL, TWIN MASS FLYWHEEL",2166,FLYWHEEL; GEAR RING,133206,1DPU686,345722,1,931.5,6386.88,0,7318.38,7318.38,VTC,7830,41102,9,41091,FH16,2012
24172,41087,22/06/2012,601578,WA,2,FH16 84T,133206,85108352,CRANKSHAFT SEAL,2167,CRANKSHAFT SEAL,133206,1DPU686,345722,1,0,130.52,0,130.52,130.52,VTC,7830,41102,9,41091,FH16,2012
2501604,41068,6/06/2012,788051,NSW,1,FM13 84R,132418,21385165,"RADIATOR, NARROW",2611,RADIATOR; HEAT EXCHANGER,132418,TKV508,105273,1,327.6,1388.63,0,1716.23,1716.23,VTC,7830,41102,9,41091,FM13,2012
2501609,41073,12/06/2012,788051,NSW,1,FM13 84R,131981,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,131981,BE50BA,408120,1,846.3,589.35,0,1435.65,1435.65,VTC,7830,41102,9,41091,FM13,2012
405295,41066,30/05/2012,542457,WA,1,FH13 64T,132396,21766717,"IDLER PULLEY, 10K, DOB 74",2634,FAN DRIVE,132396,627MAM,255952,1,72.8,365.07,0,437.87,437.87,VTC,7830,41102,9,41091,FH13,2012
405304,41066,4/06/2012,542457,WA,1,FM11 64T,132720,20935521,"BELT TENSIONER, 10K, D=74, L=95, T=42NM",2634,FAN DRIVE,132720,FOX135,246373,1,72.8,378.99,0,451.79,451.79,VTC,7830,41102,9,41091,FM11,2012
405309,41067,5/06/2012,542457,WA,1,FM11 64T,132623,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132623,FOX108,350050,1,135.2,644.05,0,779.25,779.25,VTC,7830,41102,9,41091,FM11,2012
405332,41072,6/06/2012,542457,WA,1,FM11 64T,132605,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132605,FOX104,205930,1,93.6,644.05,0,737.65,737.65,VTC,7830,41102,9,41091,FM11,2012
405361,41078,12/06/2012,542457,WA,1,FH13 64T,131788,21596642,"CONTROL VALVE, 24V",2533,SOLENOID VALVE,131788,265MRQ,537669,1,93.61,413.93,0,507.54,507.54,VTC,7830,41102,9,41091,FH13,2012
405368,41078,13/06/2012,542457,WA,1,FH13 64T,131861,20487079,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,131861,260MRQ,721761,1,72.8,782.92,0,855.72,855.72,VTC,7830,41102,9,41091,FH13,2012
405368,41078,13/06/2012,542457,WA,2,FH13 64T,131861,20981227,"FAN, ER175 + TR750KSR",2631,FAN,131861,260MRQ,721761,1,239.2,1491.7,0,1730.9,1730.9,VTC,7830,41102,9,41091,FH13,2012
405400,41082,18/06/2012,542457,WA,1,FM11 64T,132723,20921947,"PUMP UNIT, COOLANT PUMP",2621,"COOLANT PUMP, COMPLETE",132723,FOX136,261604,1,176.8,7.28,0,184.08,184.08,VTC,7830,41102,9,41091,FM11,2012
405419,41082,24/05/2012,542457,WA,1,FM11 64T,132718,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132718,FOX133,247161,1,93.6,644.05,0,737.65,737.65,VTC,7830,41102,9,41091,FM11,2012
405464,41087,22/06/2012,542457,WA,1,FH13 64T,132809,20524936,"PRESSURE SENSOR, BOOST PRESSURE / TEMP",2846,SENSOR,132809,VV17IQ,519736,1,83.2,590.32,0,673.52,673.52,VTC,7830,41102,9,41091,FH13,2012
405574,41101,20/01/2012,542457,WA,1,FH16 64T,132039,21422767,"BELT TENSIONER, 10K- D=74- L=95- T=32N.M",2634,FAN DRIVE,132039,WX30AR,799985,1,873.6,4148.61,150,5037.01,5172.21,VTC,7830,41102,9,41091,FH16,2012
4701039,41072,30/05/2012,480274,NSW,1,FH13 64T,132558,21157186,"SERVICE KIT, STUD MOUNTING, FAN HUB",2631,FAN,132558,977RAD,638544,1,0,0,2156.89,1882.49,2156.89,VTC,7830,41102,9,41091,FH13,2012
4800939,41081,6/06/2012,396485,VIC,2,FH13 64T,131788,21394576,"OIL FILTER HOUSING, THERMAL MANAGEMENT",2222,OIL FILTER HOUSING,131788,265MRQ,532530,1,156,1667.99,14.64,1838.63,1838.63,VTC,7830,41102,9,41091,FH13,2012
4800944,41085,22/06/2012,396485,VIC,1,FM13 64R,132937,21451295,"UNIT INJECTOR, E3.3 CONICAL CAP NUT SEAT",2374,UNIT INJECTOR SYSTEM,132937,198RHM,248087,1,488.8,1247.97,0,1736.77,1736.77,VTC,7830,41102,9,41091,FM13,2012
700997,41073,8/06/2012,629287,NSW,2,FM13 84R,131158,20587044,"TRANSMISSION, 22666",4371,"TRANSMISSION (HYDROMECHANICAL), COMPLETE",131158,TBA,45295,0,0,0,0,5512.83,0,VTC,7830,41102,9,41091,FM13,2012
700997,41073,8/06/2012,629287,NSW,3,FM13 84R,131158,20935521,"BELT TENSIONER, 10K, D=74, L=95, T=42NM",2634,FAN DRIVE,131158,TBA,45295,1,86.4,444.38,0,530.78,530.78,VTC,7830,41102,9,41091,FM13,2012
700999,41074,5/06/2012,629287,NSW,1,FH13 64T,132941,20981224,"FAN, ER130 + TR680KSR",2631,FAN,132941,1DPU635,99353,1,504,1253.41,0,1757.41,1757.41,VTC,7830,41102,9,41091,FH13,2012
701008,41078,12/06/2012,629287,NSW,1,FH16 64T,132470,21416133,"FLYWHEEL, TWIN-MASS",2160,CRANK MECHANISM,132470,1DKS499,281487,1,1080,6378.61,0,7458.61,7458.61,VTC,7830,41102,9,41091,FH16,2012
701008,41078,12/06/2012,629287,NSW,2,FH16 64T,132470,21465237,"CYLINDER, ASSY, CLUTCH",4134,"CONTROL CYLINDER, COMPLETE",132470,1DKS499,281487,1,288,5138.92,0,5426.92,5426.92,VTC,7830,41102,9,41091,FH16,2012
701008,41078,12/06/2012,629287,NSW,3,FH16 64T,132470,20483426,"SEALING RING, 57,5*90*12   INPUT SHAFT",4319,MISCELLANEOUS,132470,1DKS499,281487,1,86.4,105.43,0,191.83,191.83,VTC,7830,41102,9,41091,FH16,2012
701019,41085,8/06/2012,629287,NSW,1,FM13 64T,132947,21054616,"FAN, S842B + XD11-680",2631,FAN,132947,1DPU633,135442,1,388.8,1380.51,0,1769.31,1769.31,VTC,7830,41102,9,41091,FM13,2012
71697,41079,13/01/2012,89508,NSW,1,FH13 64T,131432,20561995,"INLET VALVE, MULTI GROOVE",2141,INLET VALVE,131432,TBA,498425,0,0,0,0,1018.08,0,VTC,7830,41102,9,41091,FH13,2012
71698,41088,3/05/2012,89508,NSW,1,FH13 64T,132953,21571886,"CONTROL UNIT, TRANSMISSION STD",4326,"GEARBOX COVER, COMPLETE",132953,TBA,218686,1,292.6,9637.05,0,9899.05,9929.65,VTC,7830,41102,9,41091,FH13,2012
71698,41088,3/05/2012,89508,NSW,2,FH13 64T,132953,21710522,"SOLENOID VALVE, CLUTCH OPERATION",4312,HOUSING; CLUTCH CASING,132953,TBA,218686,1,46.2,730.98,0,777.18,777.18,VTC,7830,41102,9,41091,FH13,2012
7933755,41054,27/04/2012,93351,QLD,2,FM11 64T,132522,21473997,"SENSOR, NOX 600 MM",2846,SENSOR,132522,XUO740,314000,1,67.2,1158.92,0,1226.12,1226.12,VTC,7830,41102,9,41091,FM11,2012
7934167,41064,17/05/2012,93351,QLD,1,FH16 64T,132517,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,132517,VV86IJ,396600,1,1478.4,525.79,0,2002.26,2004.19,VTC,7830,41102,9,41091,FH16,2012
7934178,41064,23/05/2012,92197,SA,1,FH13 64T,132429,20489408,"PROPELLER SHAFT, C2045/626 IA  XS180 SF",4511,"PROPELLER SHAFT, COMPLETE",132429,XUO727,138233,1,76.8,2545.63,0,2622.43,2622.43,VTC,7830,41102,9,41091,FH13,2012
7934201,41065,4/06/2012,92197,SA,1,FH16 64T,133051,21185132,"SEALING, TIMING GEAR COVER",2152,TIMING GEAR CASING GASKET,133051,VV45IS,199917,1,105.6,42.62,0,148.22,148.22,VTC,7830,41102,9,41091,FH16,2012
7934235,41065,25/05/2012,93351,QLD,3,FM13 64T,131710,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,131710,XOO058,422106,0,0,0,0,514.21,0,VTC,7830,41102,9,41091,FM13,2012
7934249,41065,4/05/2012,70287,WA,1,FH16 64T,132397,21446921,"FLYWHEEL, TWIN MASS FLYWHEEL",2166,FLYWHEEL; GEAR RING,132397,SX97EH,494405,1,807.5,10441.25,0,11248.75,11248.75,VTC,7830,41102,9,41091,FH16,2012
7934250,41065,29/05/2012,70287,WA,1,FH16 64T,133070,21446921,"FLYWHEEL, TWIN MASS FLYWHEEL",2166,FLYWHEEL; GEAR RING,133070,SX47EK,408433,1,855,10486.54,10,11351.54,11351.54,VTC,7830,41102,9,41091,FH16,2012
7934270,41066,1/06/2012,92197,SA,1,FM13 64R,132870,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,FAN DRIVE,132870,XYQ157,341344,1,134.4,444.38,0,578.78,578.78,VTC,7830,41102,9,41091,FM13,2012
7934318,41066,22/05/2012,766085,NSW,1,FH13 64T,131889,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,131889,VV78II,358882,1,215,322.02,0,416.62,537.02,VTC,7830,41102,9,41091,FH13,2012
7934321,41066,6/06/2012,490233,QLD,1,FH13 64T,133097,21340616,"UNIT INJECTOR, E3.18 MD13 EU5 HR 9.5X17",2374,UNIT INJECTOR SYSTEM,133097,521MBT,430491,1,451.2,1016.12,0,1054.52,1467.32,VTC,7830,41102,9,41091,FH13,2012
7934321,41066,6/06/2012,490233,QLD,2,FH13 64T,133097,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,133097,521MBT,430491,1,1065.6,477.68,0,1433.55,1543.28,VTC,7830,41102,9,41091,FH13,2012
7934340,41067,1/06/2012,79129,VIC,1,FM13 64R,132094,21110842,"CAMSHAFT, VEB6",2154,CAMSHAFT; DAMPER,132094,XUT705,168323,1,453.6,3314.23,0,3767.83,3767.83,VTC,7830,41102,9,41091,FM13,2012
7934341,41067,1/06/2012,79129,VIC,1,FM13 64T,132360,21083746,"GASKET, OIL FILTER HOUSING",2228,GASKET,132360,XSV358,244519,1,170.1,216.94,26.1,413.14,413.14,VTC,7830,41102,9,41091,FM13,2012
7934347,41067,5/06/2012,93351,QLD,2,FM13 64T,130869,20487079,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,130869,WYH052,470333,1,67.2,697.86,0,765.06,765.06,VTC,7830,41102,9,41091,FM13,2012
7934348,41067,4/06/2012,93351,QLD,3,FM13 64T,130820,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,130820,WYH051,345717,0,0,0,0,789.45,0,VTC,7830,41102,9,41091,FM13,2012
7934367,41067,30/05/2012,92197,SA,1,FM13 64T,132289,21206430,"SOLENOID VALVE, CLUTCH OPERATION",4312,HOUSING; CLUTCH CASING,132289,VV60IB,485002,1,115.2,732.07,0,847.27,847.27,VTC,7830,41102,9,41091,FM13,2012
7934405,41068,7/06/2012,92197,SA,1,FM13 64R,132002,21054616,"FAN, S842B + XD11-680",2631,FAN,132002,XMK334,391238,1,316.8,1217.31,0,1534.11,1534.11,VTC,7830,41102,9,41091,FM13,2012
7934408,41068,7/06/2012,92197,SA,1,FH13 64T,132672,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132672,XSL391,509273,1,57.6,322.02,0,379.62,379.62,VTC,7830,41102,9,41091,FH13,2012
7934409,41068,5/04/2012,70287,WA,1,FH16 64T,132412,21208277,TIMING GEAR PLATE,2126,TIMING GEAR PLATE,132412,SX98EH,445044,1,1482,6000.4,0,7474.08,7482.4,VTC,7830,41102,9,41091,FH16,2012
7934493,41074,1/06/2012,766085,NSW,2,FM13 64T,132336,21479276,"BELT TENSIONER, 10K, D=74, L=90, T=37NM",2634,FAN DRIVE,132336,XSV359,273943,1,206.4,1226.65,0,1433.05,1433.05,VTC,7830,41102,9,41091,FM13,2012
7934585,41078,18/06/2012,92197,SA,1,FM13 64R,133585,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,133585,YKK017,236277,1,48,322.02,0,370.02,370.02,VTC,7830,41102,9,41091,FM13,2012
7934591,41078,14/06/2012,92197,SA,1,FM13 64R,132002,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132002,XMK334,392623,1,48,322.29,0,370.29,370.29,VTC,7830,41102,9,41091,FM13,2012
7934592,41078,14/06/2012,92197,SA,1,FM13 64R,132002,21054616,"FAN, S842B + XD11-680",2631,FAN,132002,XMK334,392693,1,96,1.08,0,97.08,97.08,VTC,7830,41102,9,41091,FM13,2012
7934595,41078,13/06/2012,92197,SA,1,FH13 64T,132601,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,132601,XSL379,560825,1,432,748.49,0,1180.49,1180.49,VTC,7830,41102,9,41091,FH13,2012
7934595,41078,13/06/2012,92197,SA,2,FH13 64T,132601,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,FAN DRIVE,132601,XSL379,560825,1,67.2,378.99,0,446.19,446.19,VTC,7830,41102,9,41091,FH13,2012
7934723,41081,15/06/2012,92197,SA,1,FM13 64T,132289,20824906,"OIL PUMP, ASSY",2211,OIL PUMP,132289,VV60IB,485629,1,422.4,2020.83,0,2443.23,2443.23,VTC,7830,41102,9,41091,FM13,2012
7934723,41081,15/06/2012,92197,SA,2,FM13 64T,132289,471707,"REDUCTION VALVE, YELLOW",2219,MISCELLANEOUS,132289,VV60IB,485629,1,67.2,99.1,0,166.3,166.3,VTC,7830,41102,9,41091,FM13,2012
7934723,41081,15/06/2012,92197,SA,3,FM13 64T,132289,21563752,"OIL FILTER HOUSING, THERMAL MANAGEMENT",2222,OIL FILTER HOUSING,132289,VV60IB,485629,1,153.6,1664.11,0,1817.71,1817.71,VTC,7830,41102,9,41091,FM13,2012
7934738,41081,21/06/2012,762478,NSW,1,FM13 64T,130467,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,130467,TBA,491538,1,910.8,1906.3,0,2817.1,2817.1,VTC,7830,41102,9,41091,FM13,2012
7934756,41081,16/05/2012,70287,WA,2,FH13 64T,131789,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,131789,SB37CW,509338,1,66.5,322.02,0,388.52,388.52,VTC,7830,41102,9,41091,FH13,2012
7934758,41081,20/06/2012,70287,WA,1,FH16 64T,132575,21473997,"SENSOR, NOX 600 MM",2846,SENSOR,132575,GCV003,435300,1,133,934.73,0,1067.73,1067.73,VTC,7830,41102,9,41091,FH16,2012
7934785,41082,12/06/2012,92197,SA,1,FH13 64T,132229,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,EXHAUST VALVE,132229,VV34IJ,719659,1,1900.8,3190.77,1063.36,6154.93,6154.93,VTC,7830,41102,9,41091,FH13,2012
7934789,41082,12/06/2012,92197,SA,1,FH13 64T,132309,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,EXHAUST VALVE,132309,XMK470,405235,1,1900.8,1956.63,925.18,4782.61,4782.61,VTC,7830,41102,9,41091,FH13,2012
7934869,41085,22/06/2012,92197,SA,1,FM13 64R,133187,20801083,"COMPANION FLANGE, ASSY, OUTPUT SHAFT",4659,MISCELLANEOUS,133187,XYQ271,342166,1,96,463,0,559,559,VTC,7830,41102,9,41091,FM13,2012
7934872,41085,21/06/2012,92197,SA,1,FH16 64T,131696,21054876,"EXHAUST PRESSURE GOVERNOR, TWO HOLES DISC",2538,EXHAUST PRESSURE GOVERNOR,131696,XEW604,251718,1,57.6,2362.05,0,2419.65,2419.65,VTC,7830,41102,9,41091,FH16,2012
7934902,41086,25/05/2012,762478,NSW,1,FM13 64T,132131,20796744,"PRESSURE SENSOR, CRANKCASE",2846,SENSOR,132131,BE85FE,587703,1,82.8,215.83,0,298.63,298.63,VTC,7830,41102,9,41091,FM13,2012
7934929,41086,26/06/2012,92197,SA,1,FH13 64T,132216,21050240,"FLANGE SCREW, LOW HEAD",2153,TIMING GEAR,132216,VV30IJ,756886,1,2179.2,12334.13,0,14206.13,14513.33,VTC,7830,41102,9,41091,FH13,2012
7934940,41086,21/06/2012,93351,QLD,1,FM13 64T,131780,20837594,"AIR VALVE, EPG  WASTEGATE",2539,MISCELLANEOUS,131780,XUO733,368900,1,57.6,547.82,0,605.42,605.42,VTC,7830,41102,9,41091,FM13,2012
7934948,41086,16/05/2012,70287,WA,1,FH13 64T,131865,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,131865,SB63DB,329283,1,921.5,6920.68,0,7842.18,7842.18,VTC,7830,41102,9,41091,FH13,2012
7934960,41086,18/06/2012,93351,QLD,1,FH13 64T,131544,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,131544,VV73IB,610158,1,182.4,284.87,0,467.27,467.27,VTC,7830,41102,9,41091,FH13,2012
7935005,41086,5/06/2012,70287,WA,3,FM13 84R,131883,21270991,"FAN, S812B+HD11-680",2631,FAN,131883,LCL013,87112,1,342,3207.74,0,3549.74,3549.74,VTC,7830,41102,9,41091,FM13,2012
7935017,41087,8/05/2012,70287,WA,1,FH13 64T,132402,20487079,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,132402,SX67EH,647429,1,0,804.9,185,989.9,989.9,VTC,7830,41102,9,41091,FH13,2012
7935054,41087,21/06/2012,93351,QLD,1,FM13 64T,132659,21567736,"SENSOR, NOX 600 MM",2846,SENSOR,132659,XUO751,348351,1,48,826.87,0,874.87,874.87,VTC,7830,41102,9,41091,FM13,2012
7935062,41087,26/06/2012,92197,SA,1,FH13 64T,132858,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132858,VV22IQ,557396,1,76.8,322.02,0,398.82,398.82,VTC,7830,41102,9,41091,FH13,2012
7935172,41088,27/06/2012,92197,SA,1,FH13 64T,132817,21448461,LIP SEAL,4658,SEAL; SEALING KIT,132817,VV7810,306813,1,96,206.73,0,302.73,302.73,VTC,7830,41102,9,41091,FH13,2012
7935499,41095,3/07/2012,89540,QLD,1,FH13 64T,132165,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132165,082MWQ,449699,1,40.5,322.02,0,362.52,362.52,VTC,7830,41102,9,41091,FH13,2012
100589,41080,15/06/2012,19053,VIC,1,FH16 64T,132302,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,132302,650MXU,477723,1,853.2,306.63,0,1107.48,1159.83,VTC,7830,41109,9,41091,FH16,2012
119031,41073,29/05/2012,92767,WA,3,FM13 64T,132098,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,132098,BD97VW,326973,0,0,0,0,309.64,0,VTC,7830,41109,9,41091,FM13,2012
119245,41089,20/06/2012,92767,WA,1,FM11 64T,131721,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,FAN DRIVE,131721,BL22HB,254380,1,66.6,378.99,0,445.59,445.59,VTC,7830,41109,9,41091,FM11,2012
119249,41089,29/06/2012,92767,WA,2,FM13 64T,132033,21710522,"SOLENOID VALVE, CLUTCH OPERATION",4312,HOUSING; CLUTCH CASING,132033,XKM333,484776,0,0,0,0,112.99,0,VTC,7830,41109,9,41091,FM13,2012
119249,41089,29/06/2012,92767,WA,3,FM13 64T,132033,21710522,"SOLENOID VALVE, CLUTCH OPERATION",4312,HOUSING; CLUTCH CASING,132033,XKM333,484776,1,155.4,928.11,0,970.52,1083.51,VTC,7830,41109,9,41091,FM13,2012
