Repairing Dealer,Claim Registration Date,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment
93351.0,41437.0,62.4,0.0,0.0,62.4,62.4
93351.0,41437.0,104.0,0.0,0.0,104.0,104.0
93351.0,41437.0,52.0,962.77,0.0,1014.77,1014.77
93351.0,41437.0,145.6,644.05,0.0,789.65,789.65
92767.0,41422.0,795.6,7952.84,0.0,8748.44,8748.44
92767.0,41437.0,81.9,325.0,0.0,331.9,406.9
92767.0,41437.0,0.0,0.0,0.0,271.84,0.0
92767.0,41440.0,526.52,29.44,0.0,555.96,555.96
92767.0,41443.0,269.1,110.53,0.0,379.63,379.63
92767.0,41444.0,128.7,644.05,0.0,772.75,772.75
93385.0,41443.0,158.2,239.67,0.0,397.87,397.87
600828.0,41418.0,0.0,0.0,0.0,8711.08,0.0
600828.0,41436.0,0.0,1523.18,0.0,1523.18,1523.18
600828.0,41438.0,89.6,0.0,0.0,89.6,89.6
600828.0,41438.0,115.2,322.02,0.0,437.22,437.22
600828.0,41438.0,89.6,0.0,0.0,89.6,89.6
600828.0,41439.0,64.0,0.0,0.0,64.0,64.0
600828.0,41443.0,51.2,65.68,0.0,116.88,116.88
600828.0,41443.0,64.0,0.0,0.0,64.0,64.0
601571.0,41438.0,140.8,322.02,0.0,462.82,462.82
6000.0,41423.0,985.6,8132.48,0.0,9118.08,9118.08
691188.0,41417.0,135.6,322.02,0.0,457.62,457.62
691188.0,41443.0,0.0,0.0,0.0,446.32,0.0
691188.0,41443.0,0.0,0.0,0.0,282.5,0.0
691188.0,41443.0,519.8,1457.44,0.0,1694.74,1977.24
601570.0,41438.0,435.2,2516.68,0.0,2951.88,2951.88
601570.0,41443.0,89.6,0.0,0.0,89.6,89.6
542457.0,41380.0,153.44,635.11,0.0,754.94,788.55
542457.0,41418.0,283.88,672.37,0.0,913.54,956.25
542457.0,41422.0,101.7,2106.41,0.0,2208.11,2208.11
542457.0,41423.0,768.4,10724.1,0.0,11492.5,11492.5
542457.0,41423.0,1954.9,5749.51,0.0,7704.41,7704.41
542457.0,41438.0,113.0,356.18,0.0,469.18,469.18
542457.0,41438.0,0.0,35.88,0.0,35.88,35.88
542457.0,41438.0,67.8,237.35,0.0,305.15,305.15
542457.0,41438.0,56.5,139.54,0.0,196.04,196.04
542457.0,41438.0,67.8,367.72,0.0,435.52,435.52
542457.0,41438.0,22.6,180.76,0.0,203.36,203.36
542457.0,41439.0,101.7,962.77,0.0,1064.47,1064.47
542457.0,41439.0,146.9,962.77,0.0,1109.67,1109.67
396485.0,41442.0,77.0,246.92,0.0,323.92,323.92
396485.0,41442.0,22.0,180.18,0.0,202.18,202.18
629287.0,41435.0,315.0,515.72,0.0,830.72,830.72
629287.0,41438.0,122.5,0.0,0.0,122.5,122.5
629287.0,41438.0,157.5,598.56,0.0,756.06,756.06
629287.0,41438.0,35.0,169.53,0.0,204.53,204.53
629287.0,41439.0,122.5,0.0,0.0,122.5,122.5
629287.0,41443.0,122.5,0.0,0.0,122.5,122.5
93351.0,41400.0,925.6,4315.91,0.0,5241.51,5241.51
488428.0,41417.0,871.2,4917.74,0.0,5788.94,5788.94
92197.0,41418.0,145.6,444.12,0.0,589.72,589.72
92197.0,41418.0,72.8,325.0,0.0,325.0,397.8
92197.0,41418.0,72.8,246.92,0.0,319.72,319.72
92197.0,41418.0,41.6,65.68,0.0,107.28,107.28
762478.0,41421.0,852.6,7218.82,0.0,8071.42,8071.42
70287.0,41422.0,1376.1,7459.32,0.0,8835.42,8835.42
92197.0,41422.0,1695.2,4222.93,7.39,5925.52,5925.52
92197.0,41423.0,0.0,0.0,0.0,0.0,0.0
92197.0,41423.0,956.8,4435.64,0.0,5392.44,5392.44
92197.0,41423.0,31.2,0.0,0.0,31.2,31.2
92197.0,41424.0,0.0,0.0,0.0,0.0,0.0
92197.0,41424.0,0.0,0.0,0.0,0.0,0.0
92197.0,41432.0,0.0,0.0,0.0,-1017.69,0.0
92197.0,41432.0,0.0,0.0,0.0,-226.93,0.0
93351.0,41437.0,447.2,896.03,0.0,1343.23,1343.23
93351.0,41437.0,0.0,0.0,0.0,2226.35,0.0
93351.0,41437.0,707.2,2895.62,0.0,3114.02,3602.82
490233.0,41438.0,57.6,322.02,0.0,379.62,379.62
93351.0,41438.0,52.0,212.01,0.0,264.01,264.01
92197.0,41438.0,31.2,0.0,0.0,31.2,31.2
93351.0,41438.0,291.2,177.25,0.0,468.45,468.45
92197.0,41438.0,52.0,322.02,0.0,374.02,374.02
93351.0,41438.0,20.8,31.74,0.0,52.54,52.54
488428.0,41438.0,158.4,197.39,0.0,355.79,355.79
488428.0,41438.0,0.0,139.54,0.0,139.54,139.54
488428.0,41438.0,99.0,129.21,0.0,228.21,228.21
488428.0,41438.0,376.2,860.55,0.0,1236.75,1236.75
488428.0,41439.0,1356.3,330.56,0.0,1686.86,1686.86
488428.0,41439.0,701.79,2299.4,373.18,2586.5,3374.37
70287.0,41439.0,0.0,703.07,836.22,1539.29,1539.29
92197.0,41439.0,31.2,0.0,0.0,31.2,31.2
92197.0,41439.0,967.2,693.66,0.0,1660.86,1660.86
92197.0,41439.0,52.0,0.0,0.0,52.0,52.0
92197.0,41439.0,62.4,185.33,1.98,249.71,249.71
70287.0,41439.0,59.4,322.02,0.0,381.42,381.42
93351.0,41439.0,114.4,390.36,0.0,504.76,504.76
93351.0,41439.0,62.4,170.3,0.0,232.7,232.7
93351.0,41439.0,956.8,174.42,0.0,1131.22,1131.22
92197.0,41443.0,104.0,322.02,0.0,426.02,426.02
92197.0,41443.0,62.4,186.33,0.0,248.73,248.73
70287.0,41443.0,138.6,713.58,0.0,852.18,852.18
70287.0,41443.0,188.1,2924.41,0.0,3112.51,3112.51
93351.0,41443.0,249.6,105.92,0.0,355.52,355.52
92197.0,41443.0,72.8,246.92,0.0,319.72,319.72
70287.0,41443.0,138.6,962.77,0.0,1101.37,1101.37
70287.0,41443.0,168.3,0.0,0.0,168.3,168.3
92197.0,41444.0,31.2,325.0,0.0,356.2,356.2
92197.0,41444.0,72.8,246.92,0.0,319.72,319.72
85993.0,41438.0,255.2,644.04,0.0,454.02,899.24
85993.0,41438.0,0.0,0.0,0.0,445.22,0.0
19053.0,41437.0,842.4,11373.76,103.88,11935.36,12320.04
19053.0,41444.0,0.0,0.0,0.0,343.62,0.0
92767.0,41424.0,2164.53,2120.12,2280.0,6424.24,6564.65
92767.0,41424.0,1088.11,347.25,0.0,1435.36,1435.36
92767.0,41437.0,0.0,0.0,0.0,-6.9,0.0
92767.0,41437.0,81.9,246.92,0.0,56.98,328.82
92767.0,41444.0,11.7,61.36,0.0,73.06,73.06
92767.0,41444.0,210.6,3417.43,0.0,3628.03,3628.03
92767.0,41444.0,117.0,1573.01,0.0,1690.01,1690.01
92767.0,41444.0,35.1,0.0,0.0,35.1,35.1
92767.0,41444.0,350.91,322.02,102.63,439.02,775.56
92767.0,41445.0,105.3,0.0,0.0,105.3,105.3
92767.0,41445.0,468.0,2002.47,0.0,2470.47,2470.47
92767.0,41445.0,93.6,169.53,0.0,263.13,263.13
92767.0,41445.0,163.8,963.94,0.0,1127.74,1127.74
92767.0,41447.0,210.6,436.48,0.0,647.08,647.08
92767.0,41447.0,81.9,0.0,0.0,81.9,81.9
92767.0,41447.0,46.8,0.0,0.0,46.8,46.8
92767.0,41449.0,152.1,322.02,0.0,474.12,474.12
92767.0,41450.0,1310.4,958.07,0.0,2268.47,2268.47
92767.0,41450.0,1029.6,544.97,0.0,1574.57,1574.57
92767.0,41450.0,70.2,213.72,0.0,283.92,283.92
92767.0,41450.0,1064.7,358.09,0.0,1422.79,1422.79
92767.0,41451.0,397.8,611.88,0.0,1009.68,1009.68
92767.0,41451.0,0.0,366.21,20.0,386.21,386.21
92767.0,41451.0,538.2,131.99,0.0,670.19,670.19
92767.0,41451.0,198.9,644.04,0.0,842.94,842.94
92767.0,41452.0,70.2,0.0,0.0,70.2,70.2
92767.0,41452.0,70.2,752.91,0.0,823.11,823.11
92767.0,41452.0,81.9,0.0,0.0,81.9,81.9
92767.0,41452.0,187.2,322.02,0.0,509.22,509.22
93385.0,41439.0,169.5,180.18,0.0,349.68,349.68
93385.0,41446.0,180.8,13.84,0.0,194.64,194.64
600828.0,41429.0,0.0,0.0,0.0,-1690.0,0.0
600828.0,41445.0,51.2,65.68,0.0,116.88,116.88
600828.0,41445.0,179.2,571.92,0.0,751.12,751.12
600828.0,41445.0,268.8,117.77,0.0,386.57,386.57
600828.0,41445.0,76.8,390.36,0.0,467.16,467.16
600828.0,41446.0,0.0,0.0,0.0,252.86,0.0
600828.0,41450.0,64.0,0.0,0.0,64.0,64.0
600828.0,41451.0,89.6,0.0,0.0,89.6,89.6
600828.0,41451.0,76.8,304.37,0.0,381.17,381.17
600828.0,41451.0,179.2,1749.93,0.0,1929.13,1929.13
600828.0,41451.0,89.6,0.0,0.0,89.6,89.6
600828.0,41451.0,38.4,26.84,0.0,65.24,65.24
600828.0,41452.0,128.0,969.37,0.0,1097.37,1097.37
600828.0,41452.0,1318.4,515.47,0.0,1833.87,1833.87
600828.0,41452.0,0.0,0.0,299.91,299.91,299.91
600828.0,41452.0,0.0,423.14,0.0,423.14,423.14
600828.0,41452.0,678.4,384.11,0.0,1062.51,1062.51
600828.0,41452.0,51.2,134.43,0.0,185.63,185.63
600828.0,41452.0,294.4,2916.23,0.0,3210.63,3210.63
600828.0,41452.0,89.6,0.0,0.0,89.6,89.6
600828.0,41452.0,140.8,728.13,0.0,868.93,868.93
601571.0,41445.0,896.0,171.78,0.0,1067.78,1067.78
601571.0,41445.0,64.0,322.02,0.0,386.02,386.02
601571.0,41446.0,89.6,46.28,0.0,135.88,135.88
601571.0,41449.0,76.8,237.35,0.0,314.15,314.15
691188.0,41422.0,79.1,2997.97,0.0,3077.07,3077.07
691188.0,41429.0,0.0,0.0,0.0,-90.4,0.0
691188.0,41444.0,192.1,2102.82,0.0,2294.92,2294.92
691188.0,41445.0,0.0,0.0,0.0,435.02,0.0
691188.0,41445.0,79.1,390.36,0.0,469.46,469.46
691188.0,41445.0,362.05,322.02,173.53,468.92,857.6
691188.0,41446.0,192.1,2102.82,0.0,2294.92,2294.92
691188.0,41446.0,237.3,644.04,0.0,446.32,881.34
691188.0,41446.0,0.0,0.0,0.0,1166.17,0.0
691188.0,41451.0,180.8,1605.63,0.0,1786.43,1786.43
691188.0,41451.0,429.4,474.35,0.0,903.75,903.75
691188.0,41451.0,158.2,6.99,0.0,165.19,165.19
691188.0,41451.0,339.0,274.61,0.0,613.61,613.61
691188.0,41451.0,113.0,0.0,0.0,113.0,113.0
691188.0,41452.0,135.6,169.53,0.0,305.13,305.13
691188.0,41452.0,316.4,258.74,0.0,575.14,575.14
691188.0,41452.0,362.05,322.02,172.6,468.92,856.67
601578.0,41423.0,1100.8,7765.86,0.0,8841.06,8866.66
601578.0,41452.0,89.6,0.0,0.0,89.6,89.6
601578.0,41452.0,115.2,1276.39,0.0,1391.59,1391.59
788051.0,41449.0,0.0,2292.39,0.0,2292.39,2292.39
601570.0,41426.0,1369.6,3477.79,90.0,4232.99,4937.39
601570.0,41426.0,2086.4,7423.11,0.0,9483.91,9509.51
601570.0,41444.0,76.8,322.02,0.0,398.82,398.82
601570.0,41452.0,1036.8,1302.17,0.0,2338.97,2338.97
542457.0,41446.0,101.7,2129.59,0.0,2231.29,2231.29
542457.0,41449.0,79.1,650.0,0.0,729.1,729.1
542457.0,41451.0,146.9,962.77,0.0,1109.67,1109.67
542457.0,41451.0,90.4,478.9,0.0,569.3,569.3
542457.0,41452.0,146.9,356.18,0.0,503.08,503.08
542457.0,41452.0,45.2,65.68,0.0,110.88,110.88
480274.0,41444.0,148.48,0.0,18.66,67.8,167.14
629287.0,41444.0,105.0,237.35,0.0,342.35,342.35
629287.0,41444.0,192.5,930.75,0.0,1123.25,1123.25
629287.0,41444.0,105.0,184.97,0.0,289.97,289.97
629287.0,41444.0,245.0,51.39,0.0,296.39,296.39
629287.0,41445.0,367.5,1419.77,0.0,1787.27,1787.27
629287.0,41446.0,105.0,331.46,0.0,436.46,436.46
629287.0,41451.0,175.0,639.92,0.0,814.92,814.92
629287.0,41451.0,105.0,0.0,0.0,105.0,105.0
629287.0,41451.0,105.0,541.72,0.0,646.72,646.72
629287.0,41451.0,105.0,331.46,0.0,436.46,436.46
629287.0,41451.0,227.5,184.97,0.0,412.47,412.47
629287.0,41451.0,105.0,331.46,0.0,436.46,436.46
629287.0,41451.0,227.5,213.72,0.0,441.22,441.22
89508.0,41451.0,85.0,322.02,0.0,407.02,407.02
92197.0,41409.0,0.0,0.0,0.0,-41.6,0.0
92197.0,41421.0,0.0,0.0,0.0,-31.2,0.0
92197.0,41423.0,0.0,0.0,0.0,-41.6,0.0
79129.0,41424.0,79.2,410.24,0.0,489.44,489.44
92197.0,41425.0,2121.6,3449.41,1063.36,6634.37,6634.37
92197.0,41428.0,0.0,0.0,0.0,-41.6,0.0
92197.0,41429.0,1695.2,4444.05,17.7,6139.25,6156.95
92197.0,41430.0,0.0,0.0,0.0,6432.81,0.0
92197.0,41432.0,0.0,0.0,0.0,0.0,0.0
92197.0,41432.0,0.0,0.0,0.0,0.0,0.0
93351.0,41444.0,93.6,284.87,0.0,378.47,378.47
480277.0,41444.0,124.8,169.53,0.0,294.33,294.33
480277.0,41444.0,187.2,851.68,0.0,1038.88,1038.88
480277.0,41444.0,114.4,171.65,0.0,286.05,286.05
70287.0,41444.0,138.6,468.04,0.0,606.64,606.64
92197.0,41444.0,31.2,0.0,0.0,31.2,31.2
92197.0,41444.0,62.4,0.0,0.0,62.4,62.4
691188.0,41444.0,1887.1,361.91,0.0,2249.01,2249.01
691188.0,41444.0,67.8,53.55,0.0,121.35,121.35
691188.0,41444.0,45.2,13.74,0.0,58.94,58.94
92197.0,41445.0,41.6,322.02,0.0,363.62,363.62
92197.0,41445.0,686.4,1281.68,9.8,1977.88,1977.88
70287.0,41446.0,59.4,0.0,0.0,59.4,59.4
93351.0,41446.0,93.6,322.02,0.0,415.62,415.62
93351.0,41446.0,0.0,962.28,72.8,1035.08,1035.08
93351.0,41446.0,0.0,390.36,72.8,463.16,463.16
93351.0,41446.0,0.0,571.92,72.8,644.72,644.72
511728.0,41446.0,71.4,0.0,0.0,71.4,71.4
511728.0,41446.0,1020.0,248.28,0.0,1268.28,1268.28
511728.0,41446.0,61.2,169.53,0.0,230.73,230.73
511728.0,41446.0,142.8,1719.87,0.0,1862.67,1862.67
480277.0,41446.0,0.0,0.0,0.0,1018.76,0.0
93351.0,41446.0,145.6,752.91,0.0,898.51,898.51
93351.0,41446.0,661.02,1104.06,104.49,1468.06,1869.57
92197.0,41446.0,0.0,2809.87,0.0,2809.87,2809.87
766085.0,41447.0,99.0,644.05,0.0,743.05,743.05
92197.0,41449.0,31.2,0.0,0.0,31.2,31.2
92197.0,41449.0,62.4,752.91,0.0,815.31,815.31
762478.0,41449.0,78.4,491.55,0.0,569.95,569.95
631891.0,41449.0,171.0,322.02,0.0,493.02,493.02
70287.0,41450.0,128.7,964.72,0.0,1093.42,1093.42
92197.0,41450.0,52.0,0.0,0.0,52.0,52.0
92197.0,41450.0,239.2,138.93,210.21,588.34,588.34
92197.0,41450.0,145.6,297.41,0.0,443.01,443.01
92197.0,41450.0,52.0,322.02,0.0,374.02,374.02
70287.0,41451.0,19.8,0.0,0.0,19.8,19.8
630205.0,41451.0,171.0,322.02,0.0,493.02,493.02
92197.0,41451.0,52.0,0.0,0.0,52.0,52.0
93351.0,41451.0,83.2,0.0,0.0,83.2,83.2
93351.0,41451.0,135.2,962.77,0.0,1097.97,1097.97
79129.0,41451.0,49.5,322.02,0.0,371.52,371.52
93351.0,41451.0,0.0,322.02,0.0,322.02,322.02
79129.0,41451.0,79.2,608.04,0.0,687.24,687.24
79129.0,41451.0,89.1,322.02,0.0,411.12,411.12
542457.0,41451.0,282.5,1051.94,0.0,1334.44,1334.44
490233.0,41451.0,0.0,0.0,0.0,379.62,0.0
490233.0,41451.0,124.8,644.04,0.0,389.22,768.84
70287.0,41452.0,59.4,0.0,0.0,59.4,59.4
542457.0,41452.0,282.5,1089.21,0.0,1371.71,1371.71
542457.0,41452.0,67.8,62.3,0.0,130.1,130.1
92197.0,41452.0,915.2,333.47,0.0,1248.67,1248.67
92197.0,41452.0,91.6,628.58,0.0,374.02,720.18
92197.0,41452.0,915.2,349.32,0.0,1264.52,1264.52
92197.0,41452.0,83.2,185.33,0.0,268.53,268.53
93351.0,41452.0,124.8,637.86,0.0,762.66,762.66
93351.0,41452.0,145.6,752.91,0.0,898.51,898.51
93351.0,41452.0,62.4,0.0,0.0,62.4,62.4
93351.0,41452.0,62.4,0.0,0.0,62.4,62.4
93351.0,41452.0,93.6,322.02,0.0,415.62,415.62
93351.0,41452.0,114.4,658.86,0.0,773.26,773.26
93351.0,41452.0,156.0,670.45,0.0,826.45,826.45
93351.0,41452.0,249.6,94.85,0.0,344.45,344.45
92197.0,41452.0,0.0,68.29,0.0,68.29,68.29
93351.0,41452.0,52.0,284.87,0.0,336.87,336.87
488428.0,41452.0,188.1,71.03,0.0,259.13,259.13
488428.0,41452.0,69.3,0.0,0.0,69.3,69.3
754615.0,41452.0,257.4,962.77,0.0,1220.17,1220.17
85993.0,41449.0,35.2,322.02,0.0,357.22,357.22
19053.0,41450.0,324.0,1317.65,0.0,1641.65,1641.65
92767.0,41444.0,0.0,0.0,0.0,558.52,0.0
92767.0,41444.0,128.7,0.0,0.0,128.7,128.7
92767.0,41444.0,81.9,0.0,0.0,81.9,81.9
92767.0,41444.0,128.7,644.05,0.0,772.75,772.75
92767.0,41449.0,105.3,0.0,0.0,105.3,105.3
92767.0,41452.0,58.5,0.0,0.0,58.5,58.5
92767.0,41452.0,117.0,322.02,0.0,439.02,439.02
92767.0,41453.0,0.0,0.0,0.0,28.21,0.0
92767.0,41453.0,163.8,1523.18,0.0,1686.98,1686.98
92767.0,41453.0,152.1,322.41,0.0,474.51,474.51
92767.0,41453.0,128.7,606.76,0.0,735.46,735.46
92767.0,41453.0,105.3,322.02,0.0,427.32,427.32
92767.0,41454.0,1029.6,404.42,0.0,1434.02,1434.02
92767.0,41454.0,58.5,0.0,0.0,58.5,58.5
92767.0,41458.0,105.3,0.0,0.0,105.3,105.3
93385.0,41443.0,339.0,258.74,0.0,597.74,597.74
93385.0,41443.0,350.3,691.63,686.76,1041.93,1728.69
93385.0,41444.0,56.5,0.0,0.0,56.5,56.5
93385.0,41451.0,67.8,331.46,0.0,399.26,399.26
93385.0,41454.0,169.5,322.02,0.0,491.52,491.52
93385.0,41454.0,124.3,75.21,0.0,199.51,199.51
93385.0,41456.0,169.5,322.02,0.0,491.52,491.52
93385.0,41457.0,146.9,322.02,0.0,468.92,468.92
93385.0,41458.0,135.6,169.53,0.0,305.13,305.13
93385.0,41458.0,452.0,885.41,0.0,1337.41,1337.41
93385.0,41458.0,271.2,88.45,0.0,359.65,359.65
93385.0,41458.0,237.3,1424.35,0.0,1661.65,1661.65
600828.0,41429.0,972.8,3988.6,1435.21,4961.4,6396.61
600828.0,41429.0,0.0,0.0,0.0,0.0,0.0
600828.0,41443.0,76.8,304.37,0.0,381.17,381.17
600828.0,41443.0,89.6,0.0,0.0,89.6,89.6
600828.0,41443.0,371.2,3009.57,0.0,3380.77,3380.77
600828.0,41445.0,89.6,0.0,0.0,89.6,89.6
600828.0,41446.0,0.0,0.0,0.0,185.63,0.0
600828.0,41446.0,0.0,0.0,0.0,423.14,0.0
600828.0,41450.0,166.4,1070.54,0.0,1236.94,1236.94
600828.0,41450.0,499.2,322.02,176.0,501.22,997.22
600828.0,41450.0,512.0,2599.32,83.3,2983.32,3194.62
600828.0,41452.0,2035.2,1511.18,0.0,3546.38,3546.38
600828.0,41453.0,64.0,0.0,0.0,64.0,64.0
600828.0,41453.0,0.0,0.0,0.0,360.42,0.0
600828.0,41453.0,102.4,644.04,0.0,386.02,746.44
600828.0,41453.0,51.2,65.68,0.0,116.88,116.88
600828.0,41453.0,0.0,0.0,0.0,314.92,0.0
600828.0,41453.0,358.4,439.66,0.0,483.14,798.06
600828.0,41453.0,192.0,390.39,0.0,582.39,582.39
600828.0,41453.0,51.2,213.72,0.0,264.92,264.92
600828.0,41453.0,179.2,529.1,0.0,708.3,708.3
600828.0,41453.0,128.0,90.58,0.0,218.58,218.58
600828.0,41453.0,128.0,90.31,0.0,218.31,218.31
600828.0,41457.0,76.8,263.02,0.0,339.82,339.82
601571.0,41445.0,51.2,101.09,0.0,152.29,152.29
601571.0,41449.0,243.2,559.49,0.0,802.69,802.69
601571.0,41450.0,268.8,85.07,0.0,353.87,353.87
601571.0,41452.0,153.6,653.11,0.0,806.71,806.71
601571.0,41453.0,0.0,391.48,275.0,666.48,666.48
601571.0,41453.0,102.4,213.72,0.0,316.12,316.12
552993.0,41457.0,31.2,322.02,0.0,353.22,353.22
6000.0,41453.0,140.8,644.05,0.0,784.85,784.85
691188.0,41430.0,158.2,220.38,0.0,378.58,378.58
691188.0,41445.0,203.4,79.08,0.0,282.48,282.48
691188.0,41449.0,214.7,322.02,44.1,423.72,580.82
691188.0,41449.0,113.0,0.0,0.0,113.0,113.0
691188.0,41451.0,305.1,322.02,110.74,401.12,737.86
691188.0,41453.0,67.8,169.53,0.0,237.33,237.33
691188.0,41454.0,0.0,0.0,0.0,344.62,0.0
691188.0,41454.0,56.5,644.04,0.0,355.92,700.54
691188.0,41456.0,1276.9,347.52,0.0,1624.42,1624.42
691188.0,41456.0,90.4,322.02,0.0,412.42,412.42
691188.0,41456.0,158.2,1523.18,0.0,1681.38,1681.38
691188.0,41457.0,101.7,322.02,0.0,423.72,423.72
691188.0,41457.0,146.9,322.02,0.0,468.92,468.92
691188.0,41457.0,124.3,0.0,0.0,124.3,124.3
691188.0,41458.0,624.25,79.08,317.28,259.88,1020.61
691188.0,41458.0,0.0,0.0,0.0,284.14,0.0
691188.0,41458.0,748.55,319.68,317.28,340.64,1385.51
601578.0,41452.0,435.2,169.21,0.0,604.41,604.41
601578.0,41452.0,153.6,213.72,0.0,367.32,367.32
601578.0,41452.0,704.0,1237.54,0.0,1941.54,1941.54
601578.0,41452.0,179.2,108.6,0.0,287.8,287.8
601578.0,41452.0,64.0,13.65,0.0,77.65,77.65
542457.0,41450.0,5.65,35.88,0.0,41.53,41.53
542457.0,41452.0,67.8,184.58,0.0,252.38,252.38
542457.0,41453.0,113.0,752.91,0.0,865.91,865.91
542457.0,41456.0,768.4,5043.82,0.0,5812.22,5812.22
542457.0,41457.0,45.2,65.68,0.0,110.88,110.88
542457.0,41457.0,45.2,65.68,0.0,110.88,110.88
542457.0,41457.0,180.8,688.24,0.0,869.04,869.04
542457.0,41457.0,56.5,644.05,0.0,700.55,700.55
542457.0,41458.0,368.2,322.02,148.06,446.32,838.28
542457.0,41459.0,67.8,65.68,0.0,133.48,133.48
629287.0,41445.0,315.0,2929.75,0.0,3244.75,3244.75
766085.0,41408.0,2049.3,10256.67,0.0,12088.17,12305.97
92197.0,41409.0,0.0,0.0,0.0,0.0,0.0
92197.0,41417.0,0.0,0.0,0.0,-62.4,0.0
92197.0,41422.0,72.8,86.94,0.0,159.74,159.74
92197.0,41423.0,0.0,0.0,0.0,0.0,0.0
92197.0,41425.0,1560.0,6709.72,0.0,8269.72,8269.72
92197.0,41428.0,0.0,0.0,0.0,0.0,0.0
93351.0,41436.0,104.0,752.91,0.0,856.91,856.91
93351.0,41436.0,183.57,4341.95,0.0,2521.4,4525.52
92197.0,41443.0,52.0,0.0,0.0,52.0,52.0
92197.0,41444.0,52.0,0.0,0.0,52.0,52.0
93351.0,41446.0,249.6,339.24,26.46,432.84,615.3
93351.0,41446.0,62.4,0.0,0.0,62.4,62.4
92197.0,41446.0,0.0,1609.0,0.0,1609.0,1609.0
766085.0,41447.0,287.1,1202.25,0.0,1489.35,1489.35
70287.0,41449.0,742.5,6668.7,0.0,7411.2,7411.2
488428.0,41449.0,118.8,0.0,0.0,118.8,118.8
488428.0,41449.0,0.0,0.0,0.0,162.16,0.0
92197.0,41450.0,728.0,7968.82,0.0,8696.82,8696.82
70287.0,41451.0,1217.7,6992.05,0.0,8209.75,8209.75
92197.0,41452.0,72.8,189.87,0.0,262.67,262.67
93351.0,41452.0,93.6,322.02,0.0,415.62,415.62
92197.0,41452.0,41.6,169.53,0.0,211.13,211.13
70287.0,41453.0,128.7,430.03,0.0,558.73,558.73
93351.0,41453.0,83.2,2673.45,0.0,2756.65,2756.65
93351.0,41453.0,104.0,644.05,0.0,748.05,748.05
93351.0,41453.0,52.0,239.67,0.0,291.67,291.67
92197.0,41453.0,41.6,322.02,0.0,363.62,363.62
92197.0,41454.0,52.0,0.0,0.0,52.0,52.0
92197.0,41454.0,72.8,964.79,0.0,1037.59,1037.59
92197.0,41454.0,104.0,159.69,0.0,263.69,263.69
92197.0,41454.0,31.2,0.0,0.0,31.2,31.2
92197.0,41454.0,93.6,644.04,0.0,374.02,737.64
92197.0,41454.0,0.0,0.0,0.0,363.62,0.0
92197.0,41454.0,0.0,322.02,93.6,415.62,415.62
70287.0,41456.0,39.6,213.72,0.0,253.32,253.32
93351.0,41456.0,1029.6,2826.78,0.0,3856.38,3856.38
93351.0,41456.0,769.6,925.05,32.34,1382.65,1726.99
92197.0,41456.0,0.0,322.02,52.0,374.02,374.02
93351.0,41456.0,135.2,182.71,0.0,317.91,317.91
93351.0,41456.0,384.8,0.0,0.0,384.8,384.8
93351.0,41456.0,41.6,83.42,0.0,125.02,125.02
93351.0,41456.0,249.6,3417.43,0.0,3667.03,3667.03
93351.0,41456.0,156.0,72.14,0.0,228.14,228.14
93351.0,41456.0,208.0,134.43,0.0,342.43,342.43
93351.0,41456.0,72.8,390.36,0.0,463.16,463.16
93351.0,41456.0,31.2,0.0,0.0,31.2,31.2
93351.0,41456.0,603.2,1056.05,0.0,1659.25,1659.25
93351.0,41456.0,249.6,739.32,0.0,988.92,988.92
93351.0,41456.0,0.0,0.0,0.0,1572.37,0.0
93351.0,41456.0,104.0,752.91,0.0,856.91,856.91
93351.0,41456.0,2111.2,475.98,0.0,2587.18,2587.18
79129.0,41456.0,227.7,191.57,0.0,419.27,419.27
93351.0,41457.0,416.0,429.6,0.0,845.6,845.6
762478.0,41457.0,58.8,322.02,0.0,380.82,380.82
762478.0,41457.0,88.2,322.02,0.0,410.22,410.22
488428.0,41457.0,297.0,322.02,23.52,411.12,642.54
70287.0,41457.0,227.7,964.72,0.0,1192.42,1192.42
92197.0,41457.0,145.6,515.62,0.0,661.22,661.22
92197.0,41457.0,228.8,1417.76,0.0,1646.56,1646.56
92197.0,41457.0,374.4,1264.85,0.0,1639.25,1639.25
92197.0,41457.0,72.8,345.32,0.0,418.12,418.12
92197.0,41457.0,31.2,0.0,0.0,31.2,31.2
92197.0,41457.0,62.4,390.36,0.0,452.76,452.76
92197.0,41457.0,72.8,325.0,0.0,397.8,397.8
92197.0,41457.0,72.8,644.04,0.0,374.02,716.84
92197.0,41457.0,0.0,0.0,0.0,342.82,0.0
93351.0,41457.0,104.0,2673.45,0.0,2777.45,2777.45
70287.0,41457.0,49.5,448.98,0.0,498.48,498.48
93351.0,41457.0,104.0,752.91,0.0,856.91,856.91
490233.0,41457.0,48.0,0.0,0.0,48.0,48.0
93351.0,41458.0,72.8,390.36,0.0,463.16,463.16
93351.0,41458.0,93.6,322.02,0.0,415.62,415.62
511728.0,41458.0,132.6,322.02,0.0,454.62,454.62
92197.0,41458.0,166.4,406.84,0.0,573.24,573.24
92197.0,41458.0,62.4,189.87,0.0,252.27,252.27
19053.0,41465.0,0.0,0.0,0.0,365.22,0.0
92767.0,41452.0,46.8,180.18,0.0,226.98,226.98
